시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,우편번호,도로명주소,분양형태,사용승인일,가입일,동수,세대수,분양세대수,임대세대수,임대세대수(공공),임대세대수(민간),관리방식,난방방식,복도유형,시공사,시행사,주택관리업자,주택관리업자 사업자등록번호,일반관리-관리방식,일반관리-인원,경비관리-관리방식,경비관리-인원,경비관리-계약업체,청소관리-관리방식,청소관리-인원,청소관리-계약업체,음식물 처리방법,소독관리-관리방식,소독관리-계약업체,연간소독횟수,소독방법,건물구조,전기-수전용량,전기-세대전기계약방식,전기안전관리자선임여부,화재수신반방식,급수방식,승강기관리-관리방식,승강기(승객용),승강기(화물용),승강기(승객+화물),승강기(장애인),승강기(비상용),승강기(기타),총주차대수,지상주차대수,지하주차대수,CCTV대수,홈네트워크,긴급자동차 출입가능한 출입문,선택한출입문의 주차관제시스템,긴급전용번호판자동인식여부,긴급자동차 출입방법,긴급자동차 즉시통과,관리사무소 주소,관리사무소 연락처,관리사무소 팩스,부대복리시설,최고층수,최고층수(건축물대장상),지하층수,차량보유대수(전체),차량보유대수(전기차),전기충전기설치여부(지상),전기충전기설치여부(지하),전기차전용주차면수(지상),전기차전용주차면수(지하),외부인개방여부(지상),외부인개방여부(지하),이용가능시작시간(지상),이용가능시작시간(지하),이용종료시작시간(지상),이용종료시작시간(지하),전기차충전시설(상세),전기차 충전시설 설치대수(지상),전기차 충전시설 설치대수(지하),입주편의시설
서울특별시,종로구,,평창동,A10024780,금강주택,연립주택,서울특별시 종로구 평창동 170 금강주택,3009.0,서울특별시 종로구 평창12길 8-22,분양,19920519.0,20200716,6,168.0,168.0,0.0,0,0.0,자치관리,,계단식,확인 안됨,확인안됨, , ,자치관리,,,,,,,,,,,,-,,,,,,,,,,,,,,0.0,,,,,,,,,가능,서울시 종로구 평창12길 8-22,023794403,,,3,3.0,0.0,,,,,,,,,,,,,,,,없음
서울특별시,종로구,,평창동,A10021787,금강하이츠빌라,연립주택,서울특별시 종로구 평창동 64-3 금강하이츠빌라,,,분양,19890329.0,20241108,9,252.0,252.0,0.0,0,0.0,위탁관리,개별난방,계단식,금강하이츠빌라,금강하이츠빌라,(주)오케이시스템,2148684452,위탁관리,1.0,위탁관리,,오케이시스템,위탁관리,1.0,오케이시스템,차량수거방식,위탁관리,휘성,4,분무식,철골철근콘크리트구조,761,기타,선정안함,기타,수도직결식,,0.0,0.0,0.0,0.0,0.0,0.0,252.0,252.0,0.0,20.0,무,정문,무,,,가능,서울특별시 종로구 평창24길18,023943225,023962418,,3,,0.0,200.0,0.0,미설치,미설치,0.0,0.0,외부인허용,,시 분,시 분,시 분,시 분,,,,없음
서울특별시,종로구,,평창동,A10021278,평창동 롯데캐슬로잔,아파트,서울특별시 종로구 평창동 108- 평창동 롯데캐슬로잔,,,분양,20090408.0,20241129,1,112.0,112.0,0.0,0,0.0,위탁관리,개별난방,계단식,롯데건설,한국투자신탁,(주)세안텍스,2158615851,위탁관리,,,,,,,,,,,,-,,,,,,,,,,,,,,0.0,,,,,,,,,가능,서울시 종로구 평창동108번지,0203940114,023780819,,1,,0.0,,,,,,,,,,,,,,,,없음
서울특별시,종로구,,평창동,A11084601,평창롯데,아파트,서울특별시 종로구 평창동 72 평창롯데,3010.0,서울특별시 종로구 평창문화로 140,분양,20010430.0,20090511,3,156.0,156.0,0.0,0,0.0,위탁관리,개별난방,계단식,롯데건설,북악맨션재건축조합,율산개발(주),1288114567,위탁관리,3.0,자치관리(직영),4.0,,위탁관리,3.0,,기타,위탁관리,,12,-,철근콘크리트구조,750,종합계약,위탁선임,P형,부스타방식,위탁관리,6.0,0.0,0.0,0.0,0.0,0.0,256.0,3.0,253.0,52.0,무,정문,무,,,가능,서울 종로구평창문화로140,023790120,026320120,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 자전거보관소",14,14.0,2.0,287.0,3.0,미설치,미설치,0.0,0.0,,,,,,,,,,없음
서울특별시,종로구,,평창동,A11001203,평창삼성,아파트,서울특별시 종로구 평창동 596 평창삼성,3010.0,서울특별시 종로구 평창문화로 172,분양,19980502.0,20090511,2,176.0,176.0,0.0,0,0.0,위탁관리,개별난방,복도식,삼성중공업(주),중소기업은행 평창동 주택조합,신한영주택관리(주),2198117685,위탁관리,3.0,자치관리(직영),2.0,,자치관리(직영),2.0,,음식물쓰레기종량제,위탁관리,,12,분무식,철근콘크리트구조,1015,종합계약,위탁선임,P형,고가수조식,위탁관리,4.0,0.0,0.0,0.0,0.0,0.0,170.0,20.0,150.0,32.0,무,정문,유,부,관리자 등이 긴급자동차임을 확인한 후 차단기를 수동으로 개방해 주는 경우,불가능,서울특별시 종로구 평창문화로 172,0232163063,0232163064,"관리사무소, 노인정, 어린이놀이터",15,15.0,2.0,190.0,3.0,미설치,미설치,0.0,0.0,,,,,,,,,,없음
서울특별시,종로구,,무악동,A10025710,경희궁 롯데캐슬아파트,아파트,서울특별시 종로구 무악동 89 경희궁 롯데캐슬아파트,3030.0,서울특별시 종로구 통일로 230,분양,20190122.0,20190225,4,195.0,195.0,0.0,0,0.0,위탁관리,개별난방,계단식,롯데건설(주),무악제2구역주택재개발정비사업조합,세화종합관리(주),2158155635,위탁관리,4.0,위탁관리,3.0,성화개발(주),위탁관리,2.0,,음식물쓰레기종량제,관리방식미정,,,-,철근콘크리트구조,1348,종합계약,상주선임,R형,부스타방식,위탁관리,8.0,0.0,8.0,0.0,0.0,0.0,245.0,0.0,245.0,134.0,유,정문,유,여,,가능,서울시 종로구 통일로 230,027324400,027324100,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",16,16.0,2.0,5.0,6.0,미설치,설치,0.0,5.0,,입주민전용,시 분,1시 1분,시 분,23시 1분,◆1◆|지하|벽부형충전기|직접입력|완속|5|(주)코스텔|,0.0,5.0,있음
서울특별시,종로구,,무악동,A11081503,무악현대아파트,아파트,서울특별시 종로구 무악동 82 무악현대아파트,3025.0,서울특별시 종로구 통일로 246-20,분양,20001021.0,20090511,12,964.0,964.0,0.0,0,0.0,위탁관리,개별난방,혼합식,현대건설,무악 제1구역 주택개발조합,세화종합관리(주),2158155635,위탁관리,10.0,위탁관리,24.0,(주)피누스이앤씨,위탁관리,10.0,동성자산관리(주),음식물쓰레기종량제,위탁관리,(주)동진엠엔에스,4,"도포식,분무식,기구부착식,독이식",철근콘크리트구조,3000,단일계약,상주선임,R형,고가수조식,위탁관리,25.0,0.0,0.0,0.0,0.0,0.0,1162.0,283.0,879.0,120.0,무,정문,유,여,,가능,서울시 종로구 통일로 246-20 무악현대아파트 104-103,027220422,027220423,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소",23,23.0,2.0,1450.0,20.0,미설치,미설치,0.0,0.0,,,시 분,시 분,시 분,시 분,,,,없음
서울특별시,종로구,,무악동,A11008001,무악현대임대아파트,아파트,서울특별시 종로구 무악동 83 무악현대임대아파트,3025.0,서울특별시 종로구 통일로 246-11,임대,20001021.0,20090511,2,550.0,0.0,550.0,550,0.0,위탁관리,개별난방,복도식,현대산업개발,SH공사,에이제이대원 주식회사,1178106882,위탁관리,5.0,위탁관리,4.0,(주)두원에이앤씨,위탁관리,2.0,에코그린티엠,음식물쓰레기종량제,위탁관리,동진에이엔씨,4,"도포식,독이식",철근콘크리트구조,1650,단일계약,상주선임,P형,부스타방식,위탁관리,8.0,0.0,0.0,0.0,0.0,0.0,205.0,42.0,163.0,60.0,무,정문,무,,,가능,서울 종로구 통일로 246-11(무악동),027340448,027340449,"관리사무소, 노인정, 보육시설, 어린이놀이터, 휴게시설, 자전거보관소",22,22.0,2.0,200.0,0.0,미설치,설치,0.0,3.0,,입주민전용,,0시 0분,,23시 59분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|3|kebit|,0.0,3.0,없음
서울특별시,종로구,,무악동,A10027708,인왕산2차아이파크아파트,아파트,"서울특별시 종로구 무악동 71-1,서울특별시 종로구 무악동 88 인왕산2차아이파크아파트",3024.0,서울특별시 종로구 통일로18길 34,분양,20150828.0,20160203,5,167.0,167.0,0.0,0,0.0,위탁관리,개별난방,계단식,현대산업개발,무악연립제2주택재건축정비사업,세화종합관리(주),2158155635,위탁관리,2.0,자치관리(직영),2.0,,위탁관리,2.0,(주)피느스이앤씨,음식물쓰레기종량제,위탁관리,(주)진도프로인,4,분무식,철골철근콘크리트구조,950,단일계약,위탁선임,R형,부스타방식,위탁관리,7.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,212.0,70.0,유,정문,무,,,가능,종로구통일로18길34,027398381,027398382,"관리사무소, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",17,17.0,3.0,231.0,8.0,미설치,설치,0.0,0.0,,입주민전용,,23시 0분,,23시 0분,◆1◆|지하|벽부형충전기|AC단상 5핀|급속|2|한국전력(주)|,0.0,2.0,없음
서울특별시,종로구,,무악동,A11081302,인왕산아이파크,아파트,서울특별시 종로구 무악동 60 인왕산아이파크,3024.0,서울특별시 종로구 통일로18길 9,분양,20080725.0,20090511,17,810.0,810.0,0.0,0,0.0,위탁관리,개별난방,계단식,현대산업개발,현대산업개발,한국주택시설관리(주),2138122157,위탁관리,8.0,위탁관리,7.0,(주)동익,위탁관리,10.0,(주)효명종합관리,,위탁관리,(주)동진엠엔에스,12,"도포식,분무식",철근콘크리트구조,3000,종합계약,상주선임,R형,수도직결식,위탁관리,29.0,0.0,0.0,0.0,0.0,0.0,1044.0,65.0,979.0,248.0,유,정문,유,여,,가능,서울시 종로구 통일로 18길 9,027203328,027203329,"관리사무소, 노인정, 어린이놀이터",17,17.0,0.0,1123.0,50.0,미설치,설치,0.0,15.0,,입주민전용,,0시 23분,,0시 23분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|15|에버온|,0.0,15.0,없음
서울특별시,중구,,회현동1가,A10088101,남산SK리더스뷰,주상복합,서울특별시 중구 회현동1가 206 남산SK리더스뷰,4632.0,서울특별시 중구 퇴계로 72,분양,20100111.0,20100226,2,233.0,233.0,0.0,0,0.0,위탁관리,개별난방,계단식,SK건설,마커스홀딩스,(주)타워피엠씨,2208648320,위탁관리,8.0,위탁관리,8.0,(주)타워피엠씨,위탁관리,8.0,(주)타워피엠씨,거점장비수거방식,위탁관리,(주)피누스이앤씨,12,"도포식,분무식",철골철근콘크리트구조,2550,종합계약,상주선임,R형,부스타방식,위탁관리,6.0,0.0,2.0,2.0,0.0,0.0,567.0,0.0,567.0,196.0,유,지상주차장,유,여,,가능,"서울시 중구 퇴계로 72 (구, 회현동 1가 206)",0264018522,0263298522,"관리사무소, 노인정, 어린이놀이터, 커뮤니티공간, 자전거보관소",30,30.0,7.0,432.0,10.0,미설치,설치,0.0,12.0,,입주민전용,,0시 0분,,0시 0분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|12|(주)지커넥트GS|,0.0,12.0,없음
서울특별시,중구,,회현동1가,A10088102,남산롯데캐슬아이리스,주상복합,서울특별시 중구 회현동1가 208 남산롯데캐슬아이리스,4632.0,서울특별시 중구 소공로 35,분양,20111118.0,20120524,2,386.0,386.0,0.0,0,0.0,위탁관리,중앙난방,복도식,(주)롯데건설,군인공제회,에이제이대원 주식회사,1178106882,위탁관리,10.0,위탁관리,9.0,(유)미래환경,위탁관리,10.0,,음식물쓰레기종량제,위탁관리,한국환경개발,12,"분무식,독이식",철근콘크리트구조,7675,종합계약,상주선임,R형,부스타방식,위탁관리,10.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,760.0,242.0,유,정문,유,부,긴급자동차가 출입가능하도록 사전에 차량번호를 출입가능차량명부에 등록하는 경우,가능,서울특별시 중구 소공로 35,023884114,0237897785,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",32,32.0,7.0,593.0,15.0,미설치,설치,0.0,16.0,,,,0시 0분,,23시 59분,"◆1◆|지하|벽부형충전기|AC단상 5핀|완속|8|GS커넥트|,◆2◆|지하|벽부형충전기|AC단상 5핀|완속|7|신세계아이앤씨|,◆3◆|지하|벽부형충전기|AC3상 7핀|급속|1|한국전력|",0.0,16.0,없음
서울특별시,중구,,회현동2가,A10072501,쌍용남산플래티넘,주상복합,서울특별시 중구 회현동2가 87 쌍용남산플래티넘,4631.0,서울특별시 중구 소공로 46,분양,20100805.0,20101217,2,236.0,236.0,0.0,0,0.0,위탁관리,개별난방,계단식,쌍용건설(주),(주)해창,우리관리(주),1148123107,위탁관리,10.0,위탁관리(직영+위탁),6.0,주식회사홈스웰,위탁관리,9.0,(주)홈스웰,차량수거방식,위탁관리,나라개발(주),12,독이식,철근콘크리트구조,5150,종합계약,상주선임,GR형,부스타방식,위탁관리,3.0,0.0,0.0,2.0,2.0,0.0,605.0,0.0,605.0,146.0,유,정문,유,부,관리자 등이 긴급자동차임을 확인한 후 차단기를 수동으로 개방해 주는 경우,불가능,서울 중구 소공로 46,023180285,023180286,"관리사무소, 어린이놀이터, 휴게시설, 커뮤니티공간",33,33.0,7.0,470.0,20.0,미설치,설치,0.0,13.0,,입주민전용,,0시 23분,,0시 0분,"◆1◆|지하|벽부형충전기|AC단상 5핀|완속|7|(주)지커넥트|,◆2◆|지하|벽부형충전기|AC단상 5핀|완속|4|에스에스차져|,◆3◆|지하|이동형충전기|AC단상 5핀|완속|24|홈앤서비스|,◆4◆|지하|스탠드형충전기|AC단상 5핀|완속|1|한국전력공사|,◆5◆|지하|스탠드형충전기|AC3상 7핀|급속|1|한국전력공사|",0.0,37.0,없음
서울특별시,중구,,충무로4가,A10071301,남산센트럴자이,아파트,서울특별시 중구 충무로4가 306 남산센트럴자이,4558.0,서울특별시 중구 퇴계로 235,분양,20091221.0,20100122,2,273.0,273.0,0.0,0,0.0,위탁관리,개별난방,복도식,GS건설(주),휴먼넥스(주),우리관리(주),1148123107,위탁관리,5.0,위탁관리,6.0,주식회사 에스원,위탁관리,4.0,,차량수거방식,위탁관리,정다운소독,12,"도포식,분무식,독이식",기타철골철근콘크리트구조,6825,종합계약,상주선임,R형,부스타방식,위탁관리,6.0,0.0,0.0,0.0,2.0,0.0,536.0,0.0,536.0,266.0,유,정문,무,,,가능,서울시 중구 퇴계로235,0222640070,0222640040,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",32,32.0,7.0,536.0,10.0,미설치,설치,0.0,12.0,,입주민전용,,0시 24분,,0시 24분,"◆1◆|지하|벽부형충전기|DC콤보 7핀|완속|10|파워큐브|,◆2◆|지하|스탠드형충전기|DC콤보 7핀|완속|2|파워큐브|",0.0,12.0,없음
서울특별시,중구,,충무로4가,A10086301,충무로진양,주상복합,서울특별시 중구 충무로4가 120-3 충무로진양,4558.0,서울특별시 중구 퇴계로 217,분양,19700523.0,20090511,2,288.0,288.0,0.0,0,0.0,자치관리,개별난방,복도식,알수 없음,알수 없음,자치관리, ,자치관리,4.0,자치관리(직영),8.0,,자치관리(직영),2.0,,차량수거방식,자치관리,,,-,철근콘크리트구조,900,단일계약,위탁선임,P형,고가수조식,위탁관리,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,무,정문,무,,,가능,서울시 중구 퇴계로 217 진양아파트 18층,0222795300,0222795305,관리사무소,16,16.0,1.0,0.0,0.0,미설치,미설치,0.0,0.0,,,,,,,,,,없음
서울특별시,중구,,충무로5가,A10025223,충무로엘크루메트로시티2,도시형 생활주택(주상복합),서울특별시 중구 충무로5가 36-2 충무로엘크루메트로시티2,4559.0,서울특별시 중구 퇴계로49길 14,분양,20160610.0,20191104,1,171.0,171.0,0.0,0,0.0,자치관리,개별난방,복도식,대우조선해양건설,대우조선해양건설, , ,자치관리,5.0,자치관리,2.0,,자치관리,2.0,,음식물쓰레기종량제,위탁관리,,12,분무식,철근콘크리트구조,1500,단일계약,상주선임,P형,부스타방식,위탁관리,3.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,212.0,43.0,유,정문,유,여,,가능,서울시 중구 퇴계로49길 14,0222614506,0222614507,관리사무소,20,20.0,5.0,250.0,4.0,미설치,설치,0.0,3.0,,외부인허용,,0시 0분,,0시 0분,◆1◆|지하|벽부형충전기|AC단상 5핀|완속|3|차지비|,0.0,3.0,없음
서울특별시,중구,,인현동2가,A10023352,세운푸르지오헤리시티,아파트,서울특별시 중구 인현동2가 240 세운푸르지오헤리시티,4548.0,서울특별시 중구 마른내로 79,혼합,20230116.0,20230306,1,614.0,574.0,40.0,0,40.0,위탁관리,개별난방,복도식,대우건설(주),한호건설(주),에이제이대원 주식회사,1178106882,위탁관리,7.0,위탁관리,3.0,다인종합개발(주),위탁관리,5.0,,음식물쓰레기종량제,위탁관리,(주)태양씨에스,12,"도포식,분무식",철골철근콘크리트구조,3000,종합계약,상주선임,R형,부스타방식,위탁관리,3.0,1.0,0.0,0.0,3.0,0.0,366.0,0.0,366.0,137.0,유,정문,유,여,,가능,서울시 중구 마른내로 79 (인현동151-1) 세운푸르지오헤리시티,0222756340,0222756341,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",26,26.0,9.0,326.0,12.0,미설치,설치,0.0,19.0,,입주민전용,시 분,0시 0분,시 분,0시 0분,"◆1◆|지하|스탠드형충전기|DC콤보 7핀|완속|10|피에스텍(주)|,◆2◆|지하|스탠드형충전기|DC콤보 7핀|급속|2|피에스텍(주)|",0.0,12.0,없음
서울특별시,중구,,인현동2가,A10028201,인현신성,주상복합,서울특별시 중구 인현동2가 192-30 인현신성,4558.0,서울특별시 중구 마른내로 72,분양,19680530.0,20090511,1,180.0,180.0,0.0,0,0.0,자치관리,개별난방,복도식,오래되서 모름,오래되서 모름, , ,자치관리,3.0,자치관리,2.0,,자치관리,1.0,,거점장비수거방식,자치관리,,2,-,철골철근콘크리트구조,500,단일계약,위탁선임,P형,수도직결식,위탁관리,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,무,정문,무,,,가능,서울시 중구 인현동2가 192-30  신성아파트,0222677087,0222687087,"관리사무소, 자전거보관소",10,10.0,5.0,0.0,0.0,미설치,미설치,0.0,0.0,,,시 분,시 분,시 분,시 분,,,,없음
서울특별시,중구,,묵정동,A10026849,묵정아파트,아파트,서울특별시 중구 묵정동 11-67 묵정아파트,4620.0,서울특별시 중구 서애로1길 34,분양,19810525.0,20170905,1,122.0,122.0,0.0,0,0.0,자치관리,개별난방,복도식,라이프주택,묵정아파트 주택조합, , ,자치관리,,,,,,,,,,,,-,,,,,,,,,,,,,,0.0,,,,,,,,,가능,서울시 중구 서애로1길 34,0222722129,0222723129,,10,10.0,0.0,,,,,,,,,,,,,,,,없음
서울특별시,중구,,묵정동,A10022761,힐스테이트 남산,,서울특별시 중구 묵정동 35 힐스테이트 남산,4619.0,서울특별시 중구 퇴계로46길 26,분양,20240129.0,20240304,2,282.0,282.0,0.0,0,0.0,위탁관리,중앙난방,복도식,현대건설(주),파빌리온충무로피에프브이(주),세화종합관리(주),2158155635,위탁관리,5.0,위탁관리,2.0,(주)경진관리,위탁관리,3.0,(주)경진관리,음식물쓰레기종량제,자치관리(직영),,,-,철근콘크리트구조,1500,종합계약,상주선임,GR형,부스타방식,위탁관리,6.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,302.0,139.0,유,정문,유,여,,가능,서울중구 퇴계로46길26,0222799332,0222799333,"관리사무소, 문고, 주민공동시설, 커뮤니티공간, 자전거보관소",9,9.0,3.0,200.0,7.0,미설치,설치,0.0,10.0,,입주민전용,,23시 59분,,23시 59분,"◆1◆|지하|스탠드형충전기|AC단상 5핀|완속|9|코스텔(주)|,◆2◆|지하|스탠드형충전기|DC콤보 7핀|급속|1|코스텔(주)|",0.0,10.0,있음
